Event_id,Episode,ID,Alert_Color,GDACS_Score,Population_Affected,Burned_Area,Last_Update,GWIS
1022620,14,5,WF,0.5,0,18481,09 Oct 2024 10:00,GWIS
1022620,14,6,WF,0.5,0,18906,09 Oct 2024 14:00,GWIS
1022620,14,7,WF,0.5,0,19186,09 Oct 2024 18:00,GWIS
1022620,14,8,WF,0.5,0,19712,10 Oct 2024 06:00,GWIS
1022620,14,9,WF,0.5,0,20972,10 Oct 2024 10:00,GWIS
1022620,14,10,WF,0.5,0,21110,10 Oct 2024 18:00,GWIS
1022620,14,11,WF,0.5,0,29531,10 Oct 2024 22:00,GWIS
1022620,14,12,WF,0.5,0,29882,11 Oct 2024 06:00,GWIS
1022620,14,13,WF,0.5,0,31794,11 Oct 2024 10:00,GWIS
1022620,14,14,WF,0.5,0,32003,11 Oct 2024 18:00,GWIS
1022626,16,1,WF,0.5,0,5627,08 Oct 2024 14:00,GWIS
1022626,16,2,WF,0.5,0,5866,08 Oct 2024 18:00,GWIS
1022626,16,3,WF,0.5,0,8164,09 Oct 2024 02:00,GWIS
1022626,16,4,WF,0.5,0,8191,09 Oct 2024 06:00,GWIS
1022626,16,5,WF,0.5,0,8613,09 Oct 2024 10:00,GWIS
1022626,16,6,WF,0.5,0,8789,09 Oct 2024 18:00,GWIS
1022626,16,7,WF,0.5,0,9518,10 Oct 2024 06:00,GWIS
1022626,16,8,WF,0.5,0,11718,10 Oct 2024 10:00,GWIS
1022626,16,9,WF,0.5,0,12057,10 Oct 2024 14:00,GWIS
1022626,16,10,WF,0.5,0,12296,10 Oct 2024 18:00,GWIS
1022626,16,11,WF,0.5,0,13836,11 Oct 2024 06:00,GWIS
1022626,16,12,WF,0.5,0,14197,11 Oct 2024 10:00,GWIS
1022626,16,13,WF,0.5,0,14235,11 Oct 2024 22:00,GWIS
1022626,16,14,WF,0.5,0,14435,12 Oct 2024 06:00,GWIS
